interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-08-04 07:00:00-05:00,2024-08-04 12:00:00+00:00,2024-08-04T08:00:00-05:00,2024-08-04 13:00:00+00:00,2024-07-28T08:55:09-05:00,2024-07-28 13:55:09+00:00,,1619.4,1985.6,1392.0,
2024-08-04 08:00:00-05:00,2024-08-04 13:00:00+00:00,2024-08-04T09:00:00-05:00,2024-08-04 14:00:00+00:00,2024-07-28T09:55:09-05:00,2024-07-28 14:55:09+00:00,,7219.0,9168.2,6420.5,
2024-08-04 09:00:00-05:00,2024-08-04 14:00:00+00:00,2024-08-04T10:00:00-05:00,2024-08-04 15:00:00+00:00,2024-07-28T10:55:11-05:00,2024-07-28 15:55:11+00:00,,11173.3,14364.8,10263.6,
2024-08-04 10:00:00-05:00,2024-08-04 15:00:00+00:00,2024-08-04T11:00:00-05:00,2024-08-04 16:00:00+00:00,2024-07-28T11:55:10-05:00,2024-07-28 16:55:10+00:00,,12789.1,16470.3,12135.2,
2024-08-04 11:00:00-05:00,2024-08-04 16:00:00+00:00,2024-08-04T12:00:00-05:00,2024-08-04 17:00:00+00:00,2024-07-28T12:55:11-05:00,2024-07-28 17:55:11+00:00,,13479.4,17389.8,11869.4,
2024-08-04 12:00:00-05:00,2024-08-04 17:00:00+00:00,2024-08-04T13:00:00-05:00,2024-08-04 18:00:00+00:00,2024-07-28T13:55:09-05:00,2024-07-28 18:55:09+00:00,,13756.7,17682.5,11932.1,
2024-08-04 13:00:00-05:00,2024-08-04 18:00:00+00:00,2024-08-04T14:00:00-05:00,2024-08-04 19:00:00+00:00,2024-07-28T14:55:10-05:00,2024-07-28 19:55:10+00:00,,13050.5,16905.6,11821.5,
2024-08-04 14:00:00-05:00,2024-08-04 19:00:00+00:00,2024-08-04T15:00:00-05:00,2024-08-04 20:00:00+00:00,2024-07-28T15:55:12-05:00,2024-07-28 20:55:12+00:00,,13145.7,17029.4,11957.3,
2024-08-04 15:00:00-05:00,2024-08-04 20:00:00+00:00,2024-08-04T16:00:00-05:00,2024-08-04 21:00:00+00:00,2024-07-28T16:55:14-05:00,2024-07-28 21:55:14+00:00,,12602.4,16353.3,11276.6,
2024-08-04 16:00:00-05:00,2024-08-04 21:00:00+00:00,2024-08-04T17:00:00-05:00,2024-08-04 22:00:00+00:00,2024-07-28T17:55:09-05:00,2024-07-28 22:55:09+00:00,,11892.7,15363.5,10029.2,
2024-08-04 17:00:00-05:00,2024-08-04 22:00:00+00:00,2024-08-04T18:00:00-05:00,2024-08-04 23:00:00+00:00,2024-07-28T18:55:09-05:00,2024-07-28 23:55:09+00:00,,10555.9,13743.2,8164.4,
2024-08-04 18:00:00-05:00,2024-08-04 23:00:00+00:00,2024-08-04T19:00:00-05:00,2024-08-05 00:00:00+00:00,2024-07-28T19:55:12-05:00,2024-07-29 00:55:12+00:00,,8101.7,10729.5,5862.7,
2024-08-04 19:00:00-05:00,2024-08-05 00:00:00+00:00,2024-08-04T20:00:00-05:00,2024-08-05 01:00:00+00:00,2024-07-28T20:55:10-05:00,2024-07-29 01:55:10+00:00,,3473.5,5029.8,2741.4,
2024-08-04 20:00:00-05:00,2024-08-05 01:00:00+00:00,2024-08-04T21:00:00-05:00,2024-08-05 02:00:00+00:00,2024-07-28T21:55:14-05:00,2024-07-29 02:55:14+00:00,,201.3,288.0,175.1,
2024-08-04 21:00:00-05:00,2024-08-05 02:00:00+00:00,2024-08-04T22:00:00-05:00,2024-08-05 03:00:00+00:00,2024-07-28T22:55:07-05:00,2024-07-29 03:55:07+00:00,,0.0,0.0,0.0,
2024-08-04 22:00:00-05:00,2024-08-05 03:00:00+00:00,2024-08-04T23:00:00-05:00,2024-08-05 04:00:00+00:00,2024-07-28T23:55:07-05:00,2024-07-29 04:55:07+00:00,,0.0,0.0,0.0,
2024-08-04 23:00:00-05:00,2024-08-05 04:00:00+00:00,2024-08-05T00:00:00-05:00,2024-08-05 05:00:00+00:00,2024-07-29T00:55:10-05:00,2024-07-29 05:55:10+00:00,,0.0,0.0,0.0,
2024-08-05 00:00:00-05:00,2024-08-05 05:00:00+00:00,2024-08-05T01:00:00-05:00,2024-08-05 06:00:00+00:00,2024-07-29T01:55:12-05:00,2024-07-29 06:55:12+00:00,,0.0,0.0,0.0,
2024-08-05 01:00:00-05:00,2024-08-05 06:00:00+00:00,2024-08-05T02:00:00-05:00,2024-08-05 07:00:00+00:00,2024-07-29T02:55:08-05:00,2024-07-29 07:55:08+00:00,,0.0,0.0,0.0,
2024-08-05 02:00:00-05:00,2024-08-05 07:00:00+00:00,2024-08-05T03:00:00-05:00,2024-08-05 08:00:00+00:00,2024-07-29T03:55:12-05:00,2024-07-29 08:55:12+00:00,,0.0,0.0,0.0,
2024-08-05 03:00:00-05:00,2024-08-05 08:00:00+00:00,2024-08-05T04:00:00-05:00,2024-08-05 09:00:00+00:00,2024-07-29T04:55:10-05:00,2024-07-29 09:55:10+00:00,,0.0,0.0,0.0,
2024-08-05 04:00:00-05:00,2024-08-05 09:00:00+00:00,2024-08-05T05:00:00-05:00,2024-08-05 10:00:00+00:00,2024-07-29T05:55:10-05:00,2024-07-29 10:55:10+00:00,,0.0,0.0,0.0,
2024-08-05 05:00:00-05:00,2024-08-05 10:00:00+00:00,2024-08-05T06:00:00-05:00,2024-08-05 11:00:00+00:00,2024-07-29T06:55:08-05:00,2024-07-29 11:55:08+00:00,,0.0,0.0,0.0,
2024-08-05 06:00:00-05:00,2024-08-05 11:00:00+00:00,2024-08-05T07:00:00-05:00,2024-08-05 12:00:00+00:00,2024-07-29T07:55:10-05:00,2024-07-29 12:55:10+00:00,,14.1,15.4,12.6,
2024-08-05 07:00:00-05:00,2024-08-05 12:00:00+00:00,2024-08-05T08:00:00-05:00,2024-08-05 13:00:00+00:00,2024-07-29T08:55:10-05:00,2024-07-29 13:55:10+00:00,,2014.7,2383.9,1882.4,
2024-08-05 08:00:00-05:00,2024-08-05 13:00:00+00:00,2024-08-05T09:00:00-05:00,2024-08-05 14:00:00+00:00,2024-07-29T09:55:12-05:00,2024-07-29 14:55:12+00:00,,9189.3,11340.3,9342.0,
2024-08-05 09:00:00-05:00,2024-08-05 14:00:00+00:00,2024-08-05T10:00:00-05:00,2024-08-05 15:00:00+00:00,2024-07-29T10:55:11-05:00,2024-07-29 15:55:11+00:00,,13851.9,17311.7,14594.8,
2024-08-05 10:00:00-05:00,2024-08-05 15:00:00+00:00,2024-08-05T11:00:00-05:00,2024-08-05 16:00:00+00:00,2024-07-29T11:55:09-05:00,2024-07-29 16:55:09+00:00,,15247.6,19118.2,15868.1,
2024-08-05 11:00:00-05:00,2024-08-05 16:00:00+00:00,2024-08-05T12:00:00-05:00,2024-08-05 17:00:00+00:00,2024-07-29T12:55:08-05:00,2024-07-29 17:55:08+00:00,,15709.3,19704.9,15417.3,
