interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-07-05 03:00:00-05:00,2024-07-05 08:00:00+00:00,2024-07-05T04:00:00-05:00,2024-07-05 09:00:00+00:00,2024-06-28T04:55:11-05:00,2024-06-28 09:55:11+00:00,,0.0,0.0,0.0,
2024-07-05 04:00:00-05:00,2024-07-05 09:00:00+00:00,2024-07-05T05:00:00-05:00,2024-07-05 10:00:00+00:00,2024-06-28T05:55:09-05:00,2024-06-28 10:55:09+00:00,,0.0,0.0,0.0,
2024-07-05 05:00:00-05:00,2024-07-05 10:00:00+00:00,2024-07-05T06:00:00-05:00,2024-07-05 11:00:00+00:00,2024-06-28T06:55:10-05:00,2024-06-28 11:55:10+00:00,,0.0,0.0,0.0,
2024-07-05 06:00:00-05:00,2024-07-05 11:00:00+00:00,2024-07-05T07:00:00-05:00,2024-07-05 12:00:00+00:00,2024-06-28T07:55:11-05:00,2024-06-28 12:55:11+00:00,,90.7,120.9,93.6,
2024-07-05 07:00:00-05:00,2024-07-05 12:00:00+00:00,2024-07-05T08:00:00-05:00,2024-07-05 13:00:00+00:00,2024-06-28T08:55:13-05:00,2024-06-28 13:55:13+00:00,,2903.7,3654.7,2807.0,
2024-07-05 08:00:00-05:00,2024-07-05 13:00:00+00:00,2024-07-05T09:00:00-05:00,2024-07-05 14:00:00+00:00,2024-06-28T09:55:10-05:00,2024-06-28 14:55:10+00:00,,8969.7,11441.8,8916.6,
2024-07-05 09:00:00-05:00,2024-07-05 14:00:00+00:00,2024-07-05T10:00:00-05:00,2024-07-05 15:00:00+00:00,2024-06-28T10:55:10-05:00,2024-06-28 15:55:10+00:00,,12068.0,15518.0,12393.1,
2024-07-05 10:00:00-05:00,2024-07-05 15:00:00+00:00,2024-07-05T11:00:00-05:00,2024-07-05 16:00:00+00:00,2024-06-28T11:55:10-05:00,2024-06-28 16:55:10+00:00,,13443.4,17192.5,13777.4,
2024-07-05 11:00:00-05:00,2024-07-05 16:00:00+00:00,2024-07-05T12:00:00-05:00,2024-07-05 17:00:00+00:00,2024-06-28T12:55:12-05:00,2024-06-28 17:55:12+00:00,,14322.8,18312.6,13825.0,
2024-07-05 12:00:00-05:00,2024-07-05 17:00:00+00:00,2024-07-05T13:00:00-05:00,2024-07-05 18:00:00+00:00,2024-06-28T13:55:10-05:00,2024-06-28 18:55:10+00:00,,14785.6,18867.8,14377.8,
2024-07-05 13:00:00-05:00,2024-07-05 18:00:00+00:00,2024-07-05T14:00:00-05:00,2024-07-05 19:00:00+00:00,2024-06-28T14:55:11-05:00,2024-06-28 19:55:11+00:00,,13707.1,17388.7,12403.2,
2024-07-05 14:00:00-05:00,2024-07-05 19:00:00+00:00,2024-07-05T15:00:00-05:00,2024-07-05 20:00:00+00:00,2024-06-28T15:55:11-05:00,2024-06-28 20:55:11+00:00,,13734.4,17402.1,12408.7,
2024-07-05 15:00:00-05:00,2024-07-05 20:00:00+00:00,2024-07-05T16:00:00-05:00,2024-07-05 21:00:00+00:00,2024-06-28T16:55:10-05:00,2024-06-28 21:55:10+00:00,,13555.0,17075.7,11945.0,
2024-07-05 16:00:00-05:00,2024-07-05 21:00:00+00:00,2024-07-05T17:00:00-05:00,2024-07-05 22:00:00+00:00,2024-06-28T17:55:11-05:00,2024-06-28 22:55:11+00:00,,12943.8,16339.0,10806.5,
2024-07-05 17:00:00-05:00,2024-07-05 22:00:00+00:00,2024-07-05T18:00:00-05:00,2024-07-05 23:00:00+00:00,2024-06-28T18:55:12-05:00,2024-06-28 23:55:12+00:00,,11732.6,14938.3,9186.7,
