date,month,plot_index,battery_soc_pct,self_sufficiency_pct
2024-12-20 07:00:00,12,463,49.96472395687695,20.914698568046774
2024-12-20 08:00:00,12,464,54.59825605166443,100.0
2024-12-20 09:00:00,12,465,67.01019039778649,100.0
2024-12-20 10:00:00,12,466,81.76345537815364,100.0
2024-12-20 11:00:00,12,467,94.59614425029105,100.0
2024-12-20 12:00:00,12,468,99.99,100.0
2024-12-20 13:00:00,12,469,99.99,100.0
2024-12-20 14:00:00,12,470,99.99,100.0
2024-12-20 15:00:00,12,471,99.99,100.0
2024-12-20 16:00:00,12,472,99.99,100.0
2024-12-20 17:00:00,12,473,96.64877264907338,100.0
2024-12-20 18:00:00,12,474,92.55716417077441,100.0
2024-12-20 19:00:00,12,475,88.52546075182508,100.0
